gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000101331,1.2543076838581004,-2.7868989642996755,4.103890273914713,6.757990871403415e-5,1.7476007979773517e-4,1.5113233819932885
ENSG00000132386,-0.7090038092049178,2.7090076327266406,-4.103801117023288,6.760324054875425e-5,1.7479661734046262e-4,1.006317753823052
ENSG00000177830,0.2899287804799,4.974105747605922,4.103648403417406,6.76432226958319e-5,1.7487619053826474e-4,0.6435928080574564
ENSG00000110104,-0.32719662255950865,3.264413236859894,-4.102899212118863,6.783969715317065e-5,1.7536026234721332e-4,0.8915496428523122
ENSG00000176909,-1.0190971268188342,-1.7773281429017658,-4.101518012385849,6.820334593134903e-5,1.7627627604028352e-4,1.500972181710999
ENSG00000108395,-0.41256442473385624,2.567504578759726,-4.101230274145575,6.827933720001962e-5,1.764486708540371e-4,1.0112682222660103
ENSG00000111737,0.19116549288779972,6.5311774290771485,4.1006629404731925,6.842940642677314e-5,1.7680523839276293e-4,0.5698074451689426
ENSG00000211804,-1.5362865591042947,-0.011638906040702045,-4.100638293641711,6.843593306642061e-5,1.7680523839276293e-4,1.4301550275114217
ENSG00000169612,0.2430361751198422,4.350389852582169,4.100235492854973,6.854268167761116e-5,1.7705694217116092e-4,0.6933536835438696
ENSG00000143442,-0.201018594909395,5.523467880234672,-4.099257355940512,6.880256648821447e-5,1.777040995209608e-4,0.5970408319280054
ENSG00000168061,0.380525312008797,3.1138129851455214,4.098886449141837,6.89013601831122e-5,1.7793506938382502e-4,0.8720671826513788
ENSG00000111058,0.5499821580510196,0.3375756076887346,4.098104857510746,6.910998687559919e-5,1.7844957731309556e-4,1.308251100370681
ENSG00000103148,0.6565944480049604,7.938420598185778,4.098003085699625,6.913719675290703e-5,1.784955709018236e-4,0.5855725611847147
ENSG00000126777,-0.3816796006805845,4.609716770880167,-4.096978178477552,6.941178907852732e-5,1.791801470178782e-4,0.6760106710284601
ENSG00000158828,0.3716533989612234,7.376834466294593,4.096942566180963,6.942134901247085e-5,1.7918047331741695e-4,0.5673398223788562
ENSG00000140265,-0.3767951410145711,3.2997468327990713,-4.096691468788759,6.94887905189605e-5,1.793301748800456e-4,0.8571209095088586
ENSG00000266967,-0.6796017488618545,-0.22713846954870393,-4.09624861133859,6.960788895117268e-5,1.7961312902303682e-4,1.395335323846254
ENSG00000080561,-1.0035968003501126,-1.0309784162827944,-4.096130550435694,6.963967220355523e-5,1.7967073265883293e-4,1.463358651285259
ENSG00000132967,-0.4794819086104747,2.614270275842472,-4.0960849081858495,6.965196330094878e-5,1.7967803761214464e-4,0.9908821027402617
ENSG00000228002,-1.0988611667704857,-2.9513031815292914,-4.0953603131852,6.984736899280494e-5,1.8015764892033366e-4,1.4697713506674246
ENSG00000105656,0.2783721996627335,6.552592057757365,4.09402160057293,7.020976647054737e-5,1.810677942079534e-4,0.545269018553932
ENSG00000157326,0.31934959507920224,3.8793583920032617,4.093892691367495,7.024475766553998e-5,1.8113344109411706e-4,0.7353771238744047
