case,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143
GSM2886274,-71.84663306512682,-60.22838877701657,33.53289871447819,-23.676267469897493,2.904336117457514,11.127306806003359,-22.16309883119975,40.15551120366942,-11.477127823678638,10.303094271486316,-9.611399878536776,7.053708118158909,-3.044105570200705,3.978141284570964,-7.713150813160659,3.4538074554550517,-4.804027100212896,4.123783710776068,-9.63769756331202,0.79446257041509,1.1198802753966561,-6.3925812464290495,-3.341469261755533,2.1084235535809714,-3.4268598933496044,4.061711915254175,-1.3545440461765756,11.004652338085116,-6.2039520562937565,21.37703886383723,-2.1535662447624317,3.0553875222207982,-1.9969533658610998,0.7199398938036377,-7.025065840259696,10.589413724261517,-11.377039228253619,9.668565094180261,-6.594524856490556,7.715589506500397,0.6481645467965103,3.527147908599634,-5.3161003608814585,8.21335130400455,2.706976328642637,2.563906371375386,-7.704187610073272,-7.218620889324828,7.763528718524572,15.12624719492829,-7.32590676775167,-2.4397322600664495,-3.9354346245739595,-5.879203792852646,-4.08602864465303,7.883614696187862,15.652679736392228,12.599220909435811,-17.45555155973339,-35.47500110714847,23.99936935167156,28.384339773096062,10.364445259564999,-8.309825186173871,-0.11551068067998405,-3.581138048666379,-14.482803992536137,-20.593900236850338,6.205354484054126,0.8923799305416238,18.544162768508,-18.392192291537892,-8.697350160588181,-4.882418809872215,-2.6581880016600095,-9.599277514843717,3.7788278375156747,0.8910420529237395,4.821527691720071,3.264354368141711,3.4127795333789575,0.31254896128635734,-9.975991528197522,-8.153073002785105,-0.8863130848456974,-3.872532208607268,9.330309763352298,6.139225688067113,3.054914362503474,3.5536064894196713,-0.634719616052567,-5.956455179378886,-2.842091916010566,-4.83491671779386,-1.1326139731977274,-1.8006900959785044,1.1708947806965013,0.8369747711805692,1.6877344015274094,3.482025920457252,5.242137887404917,-5.404215339720238,-2.9146633417378336,-0.0700877380330032,-0.8195506283677667,-2.0206081394900317,2.303329446282265,1.975932074226271,0.04365837358754107,0.2761471702296192,2.0014832376372285,5.199859109275248,-1.0139125895638585,-1.2426631378149495,-0.9979303715417489,-0.9674638547740929,-1.2723486133855517,1.645456811014499,4.543179612662322,-2.3543826222924253,-2.82145421706858,-0.1391372295737963,-0.6382228964102801,0.8525641546452625,1.7045581909839362,1.0219492226366598,2.687502930797597,-1.5445519131033854,-1.4018779736997007,-0.8122199325990782,-1.1162135147573362,1.5474404100274854,1.056802595932649,-2.206881127845227,-0.5612728523684714,2.0047674744867927,-1.3113708021458175,1.2188706853453322,-0.5203538144912717,1.4410939657467858,-0.2438477502092786,0.434760921299179,4.987538160250438e-13
GSM2886275,32.5770317965583,47.417629594845586,3.0921699740228394,-14.067468779318434,1.5001116271678017,-8.158623388027289,4.302692942673452,-6.812124506436782,-1.6129549105543732,6.319647828031008,-0.44801250376073476,-7.4985688431297906,-7.085455307292249,-4.915558141909931,4.783915287523758,7.441049417109617,-5.907616926308759,3.378429269954721,-6.863916128935417,-11.597614604107342,-9.402481722490664,1.5317658777748966,-6.659407037012292,-7.199643778781767,1.9644225738906431,13.767644008566943,-8.882627795907762,14.169398818676669,0.7991267431583147,-12.063335335203703,1.664843763254236,7.292667562922477,13.717310661409462,1.7538041097886186,-9.629558832515107,13.14640986255893,24.466806895240094,-16.489339648283387,-10.132239895130876,8.018598964297986,-10.579371464194242,20.998565012163027,24.44753971922569,2.796056033748008,13.348345286102376,-3.8234250959026825,-21.314521089265455,-6.907277045850821,14.981338360787296,-3.838175083515521,-1.5495604166119203,43.961219139137896,-13.510268551547586,-10.331695800224034,1.1608985230163626,10.461220474869839,-10.213234251872883,5.53502427423426,13.294018265393055,-19.91898457930649,7.001336055784907,7.51696842506402,-4.713747525294144,16.897602749543147,6.29425441034935,10.92226754188569,12.004950754824009,14.766724684103309,-9.573050530874609,3.36811476261162,3.0529152019002335,1.7005438552244838,-1.8756323229303917,3.3017554390526667,6.229991221438888,6.012846546592577,5.386197654669499,7.790887368078817,-6.1411823488725465,7.934107199662947,3.9704726877299863,-1.5758437944438966,2.8729707766257078,-10.647305455537523,0.8960199163701198,2.289188983101732,-0.6931483675944644,-7.434865453480291,-2.5627830507521523,-6.429433733028196,3.244281143177418,3.0788906811452392,-1.6617741927649499,1.7596322905726876,-1.9209546681964864,-1.5092017459138722,-1.2366860292328876,1.235114554960328,1.699753634180524,-1.3140015827452158,-5.605131393225231,0.03474224733988766,-3.75449682921803,3.0300757231743476,-2.3459842525085257,2.670118698744629,3.6905305130389126,2.223316561108867,0.7616588117004484,0.2871381023941427,0.9287350992596101,-1.9042211501560233,-0.6632629467071871,0.06655987840767416,-1.9415719684210198,2.005000232923855,-1.676106067101274,0.3153497170962388,1.0916823892124023,0.6829181620292545,-0.08652784012655765,-0.3157680631607468,-0.9970463849237386,-1.1517896972890418,0.23801492155348403,-2.8663615874705206,0.5106104712009303,-0.837825934315254,-0.49422505276475276,0.5751476879171936,-1.338521053879808,-4.093060080638801,-0.579107371828969,1.1034675818575634,-1.4298084366089538,-0.5839806429435154,-2.1697980705524977,-0.2046791010019155,-0.3951704239213282,-0.9251167563637168,-0.833375967123515,-0.30802277016134216,4.911453188594095e-13
GSM2886279,-24.238563778142684,4.894276501927734,44.81523328458194,-12.467814334342771,18.867466152705834,2.876169758843077,-14.733508743494372,0.46367393369626675,6.367860598401453,9.719577986230787,-13.591921697243075,2.5185099243518745,4.7881985951546175,-1.0184348020387173,1.9308645085334741,12.671388802665508,-10.685976029393409,6.745591514898543,-20.785384395290862,1.775974139925427,1.4219377605197325,-4.311509248635758,1.973620083953339,16.38564644236002,1.3944579923702844,-5.036922824260448,10.045108665106621,-1.2298600176930894,-3.7094073094037796,-10.334125834155275,-11.004848162581423,-5.129096449173592,-3.0894304871198215,-5.025400680197276,-6.350088581174301,-9.756354956729401,-1.171561860509732,-7.6368455219115985,10.29992087198705,9.144850607882919,-2.0476234402165105,-5.55948421490136,-5.128526672955553,7.819306658351093,3.7159020294559717,6.003090016775928,-7.043034991226435,20.40718959098984,-5.420247374255121,-13.402372755884812,-10.050225471933363,8.502260527304662,-6.975909607438279,12.035186692500227,8.613393596592653,-9.337875102223236,-8.335636713989995,11.658171681626543,6.48820329759859,4.171073225606681,14.68133290958879,-3.22702204635367,-0.23059459953133338,-12.268514037320308,-13.757004018131502,8.738831983553153,11.612666429744678,-14.313614078831504,0.11582574603698656,-8.486276451662743,-9.81962659003317,9.629576401066457,4.5087061187052875,3.428092137800511,-20.824404856626483,5.155229697152608,1.4695015503870192,-10.29357516411741,13.01583398144122,16.83398319941291,4.4788251688971075,-2.072983901189229,2.5223000712653403,-14.953659373609113,14.79022586010243,16.31969994297366,-8.185077973681528,18.459760378760354,1.14348315609542,4.511423147630078,7.64002581412041,2.1287003988830637,-9.69726017022807,7.574109735876046,-11.24667209118162,2.0580093271709696,2.4306145934228987,-2.0813825514823585,-13.000058318677018,6.526298303500088,7.001967244139517,1.7233888401347006,-3.821793012024935,-7.676981458407598,1.8830220255684638,5.164609882328681,5.211422254349854,0.921351657706122,-0.8206056581565976,-7.227900117118542,1.6001305026991066,-5.409981019325606,3.444556450960033,4.91268896296064,-7.994843436100049,3.2493289744070912,-2.6475520189334842,-3.749472925715173,1.9916185906891042,0.6659552712584811,-3.7870952423290403,-0.3472465565763473,-1.6510787510684108,-3.1925126942773705,0.2233212534675652,3.909186552051746,-0.9260028107097831,-0.5527291947096717,2.4577604423631403,-1.6099016980363792,-0.39356088165406033,1.973532571513677,2.281607328710464,-3.157657370743966,2.2436362046944276,-0.04552898813935413,0.7767791371949702,2.4083699047356792,-0.17725815988788493,-0.06864247833530171,0.8648125451682709,-0.481867012663816,4.986844270860047e-13
GSM2886280,-77.27541781758258,-17.09117088690353,11.063975799467931,-19.337215222381445,-4.390297472966196,9.967822667282778,-5.281374351221972,43.603482476036376,-2.265146331544858,16.405559753146903,21.29033605785409,1.1493566866124196,7.636823379137783,11.97992828920266,-15.520672486741764,6.953378968587071,-20.761573198027794,-6.575125479228797,-7.857210768578567,-21.65980840962824,26.068121227784655,-3.79053785332208,-10.831879966393762,3.948798592124642,-27.34359706721479,4.15896038757611,-5.7285753815526235,-31.691581465116663,6.48745799964378,5.803353895627499,-44.8996193275285,15.850431019953035,9.976580474580379,43.86183129018737,35.241958230645366,19.447752092330575,15.289817231260084,16.80001443268402,-2.5918570225725186,2.9683987772537286,-11.256984482732491,2.881147725196693,6.717656932032849,-9.232234029750304,-6.763373342299078,18.164335326564803,8.116229120179334,11.506535935009678,-4.705086451885631,-6.5715388809881565,-7.998823410701734,2.1771098294308437,-2.2482444443722502,4.537549430532333,7.849060767373613,-8.766951767049557,-0.048994205282870296,-6.895080632877378,-0.2887963282734856,4.120440139340465,0.6476499211653313,-3.277201942764164,0.9857930960865198,2.3060518103701857,2.900819961133458,2.652056271517395,0.6799560880932017,8.393305431024787,-0.8304939319092819,3.0214754044747845,5.606642736449839,0.7913313800072848,-3.283863174267777,3.9262563110919286,3.095008244023342,-1.169649895739017,1.2916184764889387,-2.621439634958816,-3.470371367317892,0.9932029108356726,1.5570119081964586,0.3406054742502877,1.0298881862507487,0.8622870617642783,-0.2166837188935672,-3.2434079376443914,0.34964745086815824,-1.798583271032362,-0.3035938958566645,-2.608949052031849,-1.0963868514121387,-0.3088591856197065,-3.091636233214897,-3.5696890769074865,-2.5687030541792795,1.5219352501076664,0.9392994088103639,1.5094710408800136,0.952168599145089,1.4322131429052538,1.832980981218343,-0.5951752311742766,1.2317396825991014,-1.1060915575418595,1.019988137546825,-1.4302996469555445,1.8479835674468057,-0.8358766001312099,0.5800931217531453,0.7436581858389244,0.34127344519795977,0.13277819840815652,0.1724013248168898,-0.5540760683787219,-0.8364400415484681,-1.502563107346331,-0.47374058728174695,-0.18978912152112098,0.7927812898877179,0.744315755867741,-0.8078369494183264,1.2886221386104764,1.0681937569732083,-0.21752252175587555,0.9576471609069089,-1.2123580174722113,-1.324280900338136,-1.3663053457066896,1.325419874852778,0.640933741421291,-0.18837636825258974,0.7544523823089029,-0.4468820576366146,-0.4007541815330654,0.5896723888627207,0.4462518848224671,1.452278056662184,-0.9691449660933718,0.8739726168446214,-0.5735812693913765,0.8414409668592722,0.20499196532597502,4.959921362512887e-13
GSM2886281,-51.32945688966306,-31.427425620297182,41.41452313157795,36.589343068563444,21.604388749870463,10.526044062249584,41.01432117294262,-5.509905082918046,47.957903503004594,-17.433316206315908,-6.557372030250224,0.7326931984526224,-17.076529836169193,41.298402519761275,-27.87829437996767,-19.417438508905775,-24.123328667910698,21.79413274031923,10.283362392932943,-40.62725348047121,18.78604624487889,6.032788720990856,-10.5124922038851,11.034412820302972,-8.090770417482053,-8.471527419116313,-8.459877419040193,19.512412105331872,-40.41460330513539,5.398983268639752,0.7780944170966542,-13.026595293439158,4.686327812432722,23.852093902019277,-23.60614066740441,5.291423445477804,3.924458498277802,-21.062885157492133,23.56710235408204,-40.35934868621617,2.0299971432043495,6.926713450352228,-0.1458148997257847,7.3109596474169045,4.337955312457964,-11.216805659592705,1.7071294537028279,1.1391787835354226,3.6605097340238837,-0.20890293799960166,-1.943987863159659,-3.7613134891554743,-1.721586137655673,3.562222007466817,3.458386892840792,1.3030673293839814,3.3746362744838816,0.6590472227250248,-0.35138550458684614,-0.48948229646695196,-4.1002328893402575,0.475097137937299,1.243490156730433,-3.4658038145911787,-2.8540482726711467,-4.5559638013138635,0.6547112773993073,3.0101892790163034,1.9993197232281665,1.6395888546649982,1.9196579773422517,7.015465035433294e-4,1.961133777209929,-1.942157877980001,-0.5339317577827061,-0.3002605711896871,0.8374151409940879,-2.4537467846699825,1.3432808393424922,-0.4836448985087115,-0.701799029145787,-0.17291192849781822,2.185843847101306,2.2328796913994697,-2.908894136333469,-0.7780158429383681,0.2846156004680288,-1.4301985628201794,2.533218007109726,0.8623738856201041,0.4661148750855272,0.54818955242078,0.5225865001065295,0.09258087918726182,1.2697059123008256,0.15071171584702053,0.1571752651647208,0.5248650142741653,-0.4218470595311096,0.06357068817800257,1.967294659308582,0.5658311657434186,1.6780213582299288,0.3043325419931841,-0.29192367489004056,-0.5181508183680897,0.06338894190791151,-0.3031377785997302,-0.18001211527037803,0.23481413643292046,0.25858937962151607,0.5958861592006203,-1.6219030258990865,0.525099450094924,0.9806995975561544,0.625434909272099,0.19076311519754485,-0.8854952195094197,0.4423196475359417,2.3114790169887245,0.11752952534181797,1.926639987235664,-0.13602641993325168,-0.8190601374925234,-0.17101242577949616,0.03923475568357368,-0.9027577889355711,0.10897049118508748,-0.7248554238013936,-0.8093547549251676,0.5366970407877322,0.6446019009758696,-0.21491332601766597,-0.0747060252910205,-0.3711428712629074,-0.18725824670069613,-0.07900397203122711,-0.2524102898911589,0.6593732310145459,-0.7355948093145012,0.41630167679120145,0.5561028556604731,4.916900220308662e-13
GSM2886282,-15.407099072031537,22.680843629928003,-40.576796338103826,-1.1103871829168546,10.278266419094871,-3.1220299178636064,1.7912262184834356,-2.584066957936823,6.864477572457689,8.242310328579372,-4.153944038904695,12.534645840005815,-19.871401142834944,3.176464885665258,0.39274956634607505,-2.0607890470941377,5.3327255948373615,8.58691291126975,8.489075431013715,-3.8142933175112272,-5.462147814462854,-16.69117284997418,5.282350186361976,0.9723268659068373,1.5698647110849746,-8.066480244139045,15.011783558392796,2.2048795983702347,0.19194098818764407,26.14027428778081,-0.9531941638362487,13.42926576866544,1.3651323043880228,-12.809499590795541,0.3560334964791081,-4.012373640380497,36.69239937293469,-20.402612433597593,-26.124408503978035,-0.2917046471648182,-22.80057205639497,16.598664441745022,-33.52518717016599,-5.6605075847236925,-4.213270810676917,-3.62453742959852,44.011917447232364,-14.343224356366738,1.1506200150621386,4.108842985051017,-23.610413511492524,2.536835129168141,3.870637251724218,12.948033129163992,-9.718283559484503,3.407877912135251,-10.529004654712246,9.82764958618176,10.434417962349855,9.501585548557385,6.460559379334542,7.973886988067562,-5.1321570390957065,2.2961460559522444,-4.356954148109072,-8.473677507949668,3.862855199287466,-5.671031895884173,4.41622771225494,-0.8730251775192285,1.849255972372788,-2.5288586479101642,-0.009865646237509795,3.472485864076099,-0.47910949831419375,2.1675401377945436,3.1852960773250563,-5.867512331275068,2.0597929576451715,2.2873385908462676,-1.0803506379655452,-0.8424982210205946,-0.4242848294513935,1.2562246282564897,0.318890732537868,2.7025614807588094,-0.7682497948642792,-3.4990762324921114,3.333412828106877,-2.7303084447350177,-0.6904488427680118,1.470799705400502,2.060781506694493,0.36567656742012766,-0.9135662529033426,1.6187707498366284,2.022992472705113,0.48500440223930763,2.691295731693683,0.7222355583096943,0.1352505499666852,-2.435782698987678,2.2922526597670907,1.5361208191141236,0.4476333505045925,0.8868183605601162,1.285710488945766,-2.591338038642586,-1.946119476087381,1.47985830337832,-0.016604867111613103,-0.5355770270285966,0.12697799004640148,2.3065264344839433,-1.3601905930555236,-0.7894330469825007,-0.6447259768858958,-1.9662474993952443,1.7384771067819194,0.2232104772667065,1.3254901344107322,0.2158274633999161,0.3181414248119553,-0.10497995703755329,-0.20210403614235903,-0.35244469583768157,1.417491908410982,0.8940108250490147,-1.4132502189272342,0.40924181305818746,1.8088626065259574,-0.42880730860436483,0.7355508027975105,-1.0689423175463297,-0.024880187097279755,1.329576507331007,-0.12393387276564641,0.5213874347161388,-0.03109620136307953,1.6514430573381198,-0.24199623215593713,0.6823352302289376,5.019179516452255e-13
GSM2886283,-60.17420502945569,-21.408207341932055,-3.9036806504711237,12.787443021426785,18.779653175312127,-4.744674997111717,-3.9970549203198966,-9.737793744788057,20.73827580611309,11.966435471762523,-11.243682890042706,8.532637259027815,2.473405633228275,-3.232305456109928,-4.794084573012454,-5.163719014934228,-14.829354655810407,3.226920188837507,17.735854896445353,3.1446274845730855,12.5712936591854,-18.35460798892706,-1.1344792425850052,-3.7405735007968786,-2.6805782528570585,-8.031239179842732,24.227501172415955,10.850046859492709,2.6734684975914407,-3.4682064849584586,-9.941644622831898,-5.732516625627168,-13.808081711430567,8.995925761106692,-4.643374754180774,13.925150944250397,-10.190221213256237,-6.338461945362488,-27.364351588804265,9.337285634067534,-9.505691266035804,-14.54962908265333,1.2455325617055126,-22.472287841233722,12.654917905179369,-5.266565358108537,0.3416902649448591,0.8378915120817781,-6.303799083071136,2.4552484746465395,14.407934645799967,-3.561991664927112,-3.095387374004713,-20.860502721726842,20.620848411725795,-0.8279453125179579,-8.399921241672207,-10.391867338896656,30.777750830362308,-16.679672297922195,-16.958475679256587,6.710406371219944,-6.198843590398571,-25.391731476092584,5.655478360161727,2.09379578023302,-4.870842864773839,-15.673152415917937,-11.44062728792549,-2.6758475244059547,-15.18000381530589,-0.9692727407915714,0.5922379177524284,-6.944214174169217,15.93851351213063,-3.2400632390355923,-1.067684482286979,2.7728620365906163,6.601830992838381,0.4440731951684961,0.25816558676468093,0.7714839800487123,-0.2505411718615777,3.9991056703482792,-6.207555697157132,3.8707190871809938,-1.271969448168625,1.2043771469128426,8.239516055873032,2.6776201794155186,-5.622486202021868,-1.5459855864521226,5.442945808588579,0.9668184261201329,-6.786806202046223,4.465656838027037,-2.7047701998757367,1.0364029174511673,-3.7164790067386315,-2.2364752806555526,-3.4737456965290447,-2.6753935150217525,3.206030419895881,1.6093208058250765,-2.775754107285608,3.451673773194183,2.613569551349803,-0.9619728449141924,2.476719861856781,-2.4002623796941194,2.3985067078322726,-1.0593937790868526,0.27902672435870285,-0.1099852816711671,0.9646470210581021,0.981735806180995,0.41564290635391565,2.4283711596880257,-0.1195645630833469,1.0549383768537808,-1.5865722584802966,-0.4598055897333049,0.9886028254318016,0.7659591731325667,-0.3610670803506518,1.7050769152030731,-0.5013626274932227,1.2613283153713426,-0.22591457872361076,-0.19166883588103395,-0.8692823598823273,-0.5923231591005772,2.8915189536422394,0.3990826680132786,0.22804254251830114,0.8961522892701181,1.7636249732767124,0.31514473229517204,0.2966254042767821,0.933404428576598,0.8472444046644941,0.45493345792711215,4.940874098746662e-13
GSM2886284,60.147983108442126,-16.927159415399707,11.245545099100859,20.79293460821034,3.681007571062068,-3.70084465320776,-7.993862273772958,-12.2156131625533,1.2596717917015896,-7.9967225544015985,-11.91240971161506,-17.21181961977684,19.580798716541047,2.40565724725339,4.025542156462872,-5.726206534573655,-1.8328844865061986,8.457145542694448,-2.1895306258626692,-0.43306895138433005,2.0121425358614915,-10.846167208269172,-22.69261026859685,-0.7834095798163752,3.2693721025952263,13.227771694157509,6.342332747604516,6.771161443169888,-8.56611029448762,5.501713974383943,-14.581279288714482,-1.7256442281897104,9.470489740054079,-9.396754348398673,-0.9357658473754571,-14.173396601622649,-5.645904732083633,-0.5080883937215648,1.127127243175619,8.595637854908064,0.9329938703514031,-10.736282680106264,-15.91672302130602,7.016071709197556,1.2558845661297464,9.882262609043455,0.9288631819878306,7.968630154989888,-4.9011068269190945,2.236394472995324,3.823248009664305,10.049578253150736,-3.6876661265113877,-0.5978501237009461,1.3141737505344884,2.3740740355509553,8.051254806090236,-2.809180293724925,-3.1520765927467247,6.747397720328964,1.9932940948260067,12.54710698106676,3.905456086167266,1.4785052597647141,4.364930015385865,3.475631273966706,-2.168475469509358,4.803839718557391,1.9042258258999842,27.7217429500407,-18.740184233095707,-1.7317539135170374,-12.287192928489048,3.152884611601791,11.797620697637766,3.0826044386793376,-2.067136986043341,-18.155111413107225,0.4538652421855859,-5.029092387073673,10.432636188567056,-20.097408968349317,14.54666109598042,3.3809850096795877,6.405074332609331,-11.716717372069867,1.42722706438291,-0.5686889731165603,6.613410218883426,1.2234471249593495,-10.265195481794521,14.804528127753901,-3.564037076638992,-6.956058471844614,6.765269995575814,-14.39320116067161,13.17636068378822,-2.503301200347771,1.9487940273335194,9.162592047329072,-14.30204357936447,-4.04324686171358,0.49829965516378605,2.3515864993628255,-5.854610215636359,0.5334368443066734,-7.64711851689749,10.154277221355489,2.75057754129966,-3.1719681931584573,7.807602638612343,2.2987848020569293,8.196788979255993,-0.2449326692734791,2.540952434776965,1.924759454591005,-13.722728104868818,-7.020650743409934,0.2935181314615304,-0.9069838443985814,1.5614648820231671,3.4789157082690876,-0.11220548414885098,-5.336000836346427,0.23615149578264158,-4.519203477907368,-2.9004572191213045,1.0772381666311972,-2.2672436621541374,0.3750028382607544,-2.0846996065854486,4.62190579351455,-0.15590725356931706,4.128941647607716,-1.3741264288728021,3.5430477272101846,-0.447664004762728,-1.239255345189226,-1.2396801625997227,-1.1515380392603447,-0.8414543621482675,-1.8482376258548356,5.098369643130596e-13
GSM2886285,3.045414543346733,4.063026268536879,1.2975694751463118,17.952940024153147,17.454359052195727,-14.969322057139953,16.34876869072655,-1.67579221253642,11.362438643859955,1.0834740026820249,6.451932026456271,0.4230097011969682,0.6389389259050475,-18.282654226995373,-2.878508878377595,-8.92104646142987,-12.53396568020114,0.4370687413550838,15.21098153163755,-2.3932806339327186,-4.2196815627990345,-20.954513214242457,9.36376668161222,-3.874336829247757,7.265292545664095,7.291356833952311,4.829510039185401,3.6442237601401675,1.8411794483102113,-2.9960842598843502,-16.72768743733537,-22.6749670705416,15.748519370907038,-8.0111161663172,3.8853521648415947,-4.963911035079029,-11.268418656065808,-4.03033749628445,5.862215313526682,4.936413278121136,-12.32272871637663,-12.45243301655852,-7.560868586747944,1.0561148678857073,-4.724295541406076,-1.0608927445483085,5.987542189378837,3.1998860306942083,-0.5395750446221377,-8.749989839798406,4.462485418331745,-7.02673042237999,-4.838365310790566,0.10055911520867641,5.083086213431291,-3.826013090552611,-1.4611767414368646,-9.413895215534376,-5.687714304216809,-0.8206296148451719,8.591021265906688,1.4503597231818859,7.9976927655073515,13.92171572947068,-8.894327770032186,-7.127970861906303,16.575306640135874,-7.156706428768951,-10.207597464562125,6.93384950604804,12.424936109361164,-20.213636654273564,3.8133489992468266,5.954887852538247,2.0956847722975196,-1.7641615303486802,-5.231264054378632,15.76437523328576,-25.825005653628192,6.493454154953482,9.5056766522085,13.902487605631265,2.6022324251484665,2.685805879622659,-9.049176983255443,6.3835726963144195,11.819477157064776,11.468380221604804,-20.295531493971342,-5.713801525275907,9.87158999613737,4.871373401243955,-6.931887440198662,9.849569074083787,5.233575663753508,2.7749113709266644,2.753265997067139,0.3187665701722115,-10.233553717776685,1.1660049087605975,-6.41059993219465,-4.925053560787149,8.197968074574675,5.7120587851048095,-9.121589809711569,12.804737785018911,2.63652944995835,-4.345422717381124,-4.938363968437535,2.909912370819382,-4.961880153596948,3.1624529224309605,-1.8992773070855493,-0.14212644053593343,6.491113740320142,-1.1217383822978355,-6.663264125840427,4.868440339215549,-2.4580136998477156,1.841746797218239,-0.8593895162210234,0.9318275125364243,1.620872341743994,0.23422698189870567,-3.3172195352009957,-0.37068761487278334,-1.7394256522497848,-3.2207681072723005,-2.1488516363260195,-1.3963438910296324,4.513373675934889,3.941941331517348,1.7865332645542673,1.5976414432774364,1.4467794760049189,0.25706751634943764,1.4072563997366558,2.003018569478199,-2.3647564691450187,-2.2365353877353096,-1.631010663767093,0.03790471260182998,4.950165711364862e-13
GSM2886286,35.52434673001992,27.88855412320317,22.941836307212604,-19.236992888115516,-2.5044148355319478,-14.08279848705797,-14.876343158528242,-5.184861344746451,-33.28593946674692,2.282558200820728,19.63484106168405,-1.1970641914138718,-5.578966726700394,-37.13602865541789,-1.3789101349567903,56.0236649071619,-59.0666694611073,-40.968426417609955,46.28000126716893,-49.11563086210146,-18.479206695366948,-18.143523969266415,-30.527430856015258,12.173267420374271,3.95473467947547,-9.315587376701451,19.437660522287853,-9.700702574326057,-17.905170737932927,-5.625919993444075,24.83420358008977,-11.457523248866035,-0.1868515962575526,4.798750383515946,-7.831446837665955,-8.215859353509005,-10.291738112865346,9.704187767832224,-14.709819851906945,0.9094034346740468,8.29935158730803,4.574813468201056,-1.5476954013486384,0.4721381354840934,-1.0319779937144886,0.6654478736094362,4.134557351885595,2.0983970981123186,1.8443051723538924,-0.45523520628263847,-4.996039000357445,-0.20052226994699865,4.032610969429512,-0.2284521339542056,-4.099000128222801,-0.5018223140366369,-0.4020607962519553,2.134407788027974,-4.21106908190025,3.4442819380908443,0.7848800917163133,-5.877539040514158,3.7010857005528783,5.83719356078689,-0.28500729187681456,-0.2579359171733877,-3.980005445443297,2.23478615798907,0.445752999589178,0.2508006545030449,-1.208652416405404,1.7426640798465782,0.26190169293085686,-1.5346345176528933,0.10848403695740122,1.152593745375474,-1.141849302406118,-0.2797489559824145,2.1124583428974795,0.21982785497897644,-1.5742244129707696,-1.3533430816212935,0.369167949745542,-2.6700088512759157,-0.6935014591744864,0.40130724484424213,-0.4680541638505978,-1.2058371342859715,1.0198329489142184,0.5504071577362109,-0.24064256104129642,-3.487966169519025,1.186758563739774,-0.246914697423245,-0.4837056380446323,-1.726366228081875,-1.2831157432056415,0.21378188869777848,2.895137268196369,2.053664711460947,0.905642264349422,0.05577949734374635,-0.7919032258316077,-1.7273680147214414,0.9789262085507419,-1.2437386705791047,0.4935672594188276,0.5274484007885722,0.6412490076212781,1.5755753005343918,-0.1719069449128477,0.12218070755380195,0.5165886292570581,0.13637038961720344,-0.8894249247999632,-1.2382753957664352,0.7317027311392683,-0.5545811619625318,0.9555603104031772,0.8780539479225369,-1.0169813016129194,-0.41605267196018086,-0.6351587647907444,0.190365664044271,0.39775185558217135,-0.6881421710282791,-0.6428595706043343,0.007042277651446294,0.542297844309628,0.7206998115285304,-1.5828446700747953,-0.12589384205893578,-1.608815418522662,0.12863958603067566,0.5085178184169659,-0.8593464543237266,0.1522306068939184,0.17746740870875913,-0.5075160361085695,-0.03779538231081905,0.0205028803162232,-0.8086455283711641,5.007938508327925e-13
