gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000123124,-1.0014850292267359,3.109785103199263,-6.578391463677402,8.110929519422353e-10,5.377277322579692e-9,11.947916708079802
ENSG00000011376,-0.5268814737131895,3.0641474708473795,-6.574616458000265,8.270911713120853e-10,5.480699643937826e-9,11.91220929116404
ENSG00000095303,0.7659957339740844,6.960340902727906,6.574574674910544,8.272699736321864e-10,5.480699643937826e-9,11.638443053353281
ENSG00000115423,-1.8261175791816413,-1.5776262887431156,-6.574002435882412,8.297225914504712e-10,5.495031695261593e-9,11.676080604724966
ENSG00000075420,0.71838715731419,4.583759801706344,6.572182122453257,8.375722016397647e-10,5.545084140099579e-9,11.701746513296282
ENSG00000105497,-0.5476553301662557,2.0130216546653634,-6.570094028809473,8.466666785747443e-10,5.6033403807835165e-9,11.995696161811853
ENSG00000158882,0.4542806201011471,4.02026348162472,6.569891014866606,8.475560574755488e-10,5.607272642177142e-9,11.739896519598032
ENSG00000179144,-0.8455574159975061,6.2121368224180795,-6.568299647616615,8.545596022375823e-10,5.651638260759275e-9,11.618713947623027
ENSG00000178057,0.5199788486142696,5.74137705483839,6.566276885375225,8.635440511377265e-10,5.705556813603938e-9,11.60091557257653
ENSG00000125885,-0.8646315295882169,1.4325870847668118,-6.566251952465468,8.636553736058822e-10,5.705556813603938e-9,12.016947621494003
ENSG00000140543,-0.5848842724636829,1.8765645873628567,-6.56625183216325,8.636559107752108e-10,5.705556813603938e-9,11.989815505613143
ENSG00000101266,-0.31994022293066404,4.945655817483616,-6.566194053297602,8.639139410300582e-10,5.705556813603938e-9,11.6592288158289
ENSG00000113749,0.7671447726605392,8.016901104972268,6.564840635682807,8.699798407852536e-10,5.743620818865174e-9,11.606579325039995
ENSG00000140678,0.6523165225329173,10.360395065059876,6.5640175905101845,8.736891562848125e-10,5.7661055713946244e-09,11.653228431768628
ENSG00000167112,-0.3969932910669791,3.5433733435156447,-6.56278063354915,8.792932231469501e-10,5.801075192932675e-9,11.785117715903173
ENSG00000163508,-0.9632716718755976,4.051695381934901,-6.562000114792897,8.828475932097289e-10,5.822502494939442e-9,11.751109929191315
ENSG00000267278,-1.0771336965125868,0.6683514233295155,-6.5611271226880294,8.86839846287962e-10,5.846801818949514e-9,11.981962483027246
ENSG00000269981,1.276994281031886,5.7057093073614995,6.5608679829576175,8.880283299603e-10,5.852605863728639e-9,11.581780677691297
